"path_count","point_count","id","label","s_name","s_id"
13,581,2123,house,Mukul,1664000294175
8,357,2124,tree,Mukul,1664000294175
16,389,2125,bicycle,Mukul,1664000294175
13,851,2126,guitar,Mukul,1664000294175
7,238,2127,pencil,Mukul,1664000294175
18,574,2128,clock,Mukul,1664000294175
16,1929,2129,car,Ryan,1664002141533
14,888,2130,fish,Ryan,1664002141533
21,2695,2131,house,Ryan,1664002141533
45,3157,2132,tree,Ryan,1664002141533
26,2052,2133,bicycle,Ryan,1664002141533
20,4253,2134,guitar,Ryan,1664002141533
12,1060,2135,pencil,Ryan,1664002141533
23,658,2136,clock,Ryan,1664002141533
33,1690,2137,car,Larry,1664003542649
23,1281,2138,fish,Larry,1664003542649
21,1090,2139,house,Larry,1664003542649
108,1994,2140,tree,Larry,1664003542649
24,907,2141,bicycle,Larry,1664003542649
18,1391,2142,guitar,Larry,1664003542649
21,814,2143,pencil,Larry,1664003542649
21,618,2144,clock,Larry,1664003542649
9,678,2145,car,Samer,1664008759414
4,397,2146,fish,Samer,1664008759414
9,742,2147,house,Samer,1664008759414
494,494,2148,tree,Samer,1664008759414
13,669,2149,bicycle,Samer,1664008759414
17,491,2150,guitar,Samer,1664008759414
2,186,2151,pencil,Samer,1664008759414
3,118,2152,clock,Samer,1664008759414
15,3341,2153,car,Harald,1664008963491
13,1644,2154,fish,Harald,1664008963491
15,3186,2155,house,Harald,1664008963491
6,1086,2156,tree,Harald,1664008963491
16,2199,2157,bicycle,Harald,1664008963491
17,2120,2158,guitar,Harald,1664008963491
7,1500,2159,pencil,Harald,1664008963491
12,2470,2160,clock,Harald,1664008963491
15,2251,2161,car,Kaan,1664011946194
4,437,2162,fish,Kaan,1664011946194
5,533,2163,house,Kaan,1664011946194
3,437,2164,tree,Kaan,1664011946194
29,1390,2165,bicycle,Kaan,1664011946194
12,1349,2166,guitar,Kaan,1664011946194
5,662,2167,pencil,Kaan,1664011946194
10,1127,2168,clock,Kaan,1664011946194
10,313,2169,car,Ritesh,1664012766983
4,172,2170,fish,Ritesh,1664012766983
7,182,2171,house,Ritesh,1664012766983
4,138,2172,tree,Ritesh,1664012766983
9,306,2173,bicycle,Ritesh,1664012766983
10,593,2174,guitar,Ritesh,1664012766983
4,112,2175,pencil,Ritesh,1664012766983
12,257,2176,clock,Ritesh,1664012766983
6,276,2177,car,Ruthvik ,1664014111576
6,159,2178,fish,Ruthvik ,1664014111576
12,213,2179,house,Ruthvik ,1664014111576
3,158,2180,tree,Ruthvik ,1664014111576
9,183,2181,bicycle,Ruthvik ,1664014111576
7,426,2182,guitar,Ruthvik ,1664014111576
10,167,2183,pencil,Ruthvik ,1664014111576
21,221,2184,clock,Ruthvik ,1664014111576
13,569,2185,car,Roberto,1664017048215
8,424,2186,fish,Roberto,1664017048215
7,280,2187,house,Roberto,1664017048215
4,266,2188,tree,Roberto,1664017048215
12,539,2189,bicycle,Roberto,1664017048215
10,709,2190,guitar,Roberto,1664017048215
4,316,2191,pencil,Roberto,1664017048215
3,202,2192,clock,Roberto,1664017048215
25,1470,2193,car,Mateus Rossi,1664018214844
41,1319,2194,fish,Mateus Rossi,1664018214844
80,2884,2195,house,Mateus Rossi,1664018214844
24,1373,2196,tree,Mateus Rossi,1664018214844
42,1417,2197,bicycle,Mateus Rossi,1664018214844
22,1338,2198,guitar,Mateus Rossi,1664018214844
11,380,2199,pencil,Mateus Rossi,1664018214844
15,390,2200,clock,Mateus Rossi,1664018214844
20,963,2201,car,Robert romanu,1664018361293
17,738,2202,fish,Robert romanu,1664018361293
25,1074,2203,house,Robert romanu,1664018361293
25,833,2204,tree,Robert romanu,1664018361293
24,767,2205,bicycle,Robert romanu,1664018361293
17,823,2206,guitar,Robert romanu,1664018361293
5,238,2207,pencil,Robert romanu,1664018361293
17,547,2208,clock,Robert romanu,1664018361293
18,835,2209,car,Ledkoca,1664019777674
22,829,2210,fish,Ledkoca,1664019777674
9,332,2211,house,Ledkoca,1664019777674
10,295,2212,tree,Ledkoca,1664019777674
21,338,2213,bicycle,Ledkoca,1664019777674
8,688,2214,guitar,Ledkoca,1664019777674
9,254,2215,pencil,Ledkoca,1664019777674
19,375,2216,clock,Ledkoca,1664019777674
5,648,2217,car,Gorav,1664021130166
5,284,2218,fish,Gorav,1664021130166
22,394,2219,house,Gorav,1664021130166
5,421,2220,tree,Gorav,1664021130166
13,336,2221,bicycle,Gorav,1664021130166
18,417,2222,guitar,Gorav,1664021130166
6,111,2223,pencil,Gorav,1664021130166
20,470,2224,clock,Gorav,1664021130166
5,430,2225,car,Hocine,1664023001703
5,310,2226,fish,Hocine,1664023001703
4,387,2227,house,Hocine,1664023001703
8,907,2228,tree,Hocine,1664023001703
9,388,2229,bicycle,Hocine,1664023001703
8,309,2230,guitar,Hocine,1664023001703
3,157,2231,pencil,Hocine,1664023001703
4,207,2232,clock,Hocine,1664023001703
45,2855,2233,car,Vlad Cimpean,1664024964253
11,653,2234,fish,Vlad Cimpean,1664024964253
27,2309,2235,house,Vlad Cimpean,1664024964253
31,1083,2236,tree,Vlad Cimpean,1664024964253
29,1170,2237,bicycle,Vlad Cimpean,1664024964253
9,1345,2238,guitar,Vlad Cimpean,1664024964253
4,687,2239,pencil,Vlad Cimpean,1664024964253
23,1068,2240,clock,Vlad Cimpean,1664024964253
5,525,2241,car,ekmbcd,1664025068528
6,532,2242,fish,ekmbcd,1664025068528
9,436,2243,house,ekmbcd,1664025068528
3,207,2244,tree,ekmbcd,1664025068528
7,353,2245,bicycle,ekmbcd,1664025068528
13,825,2246,guitar,ekmbcd,1664025068528
7,737,2247,pencil,ekmbcd,1664025068528
13,306,2248,clock,ekmbcd,1664025068528
23,1817,2249,car,Android_17,1664025646737
13,1170,2250,fish,Android_17,1664025646737
26,1254,2251,house,Android_17,1664025646737
23,1300,2252,tree,Android_17,1664025646737
19,737,2253,bicycle,Android_17,1664025646737
13,848,2254,guitar,Android_17,1664025646737
4,351,2255,pencil,Android_17,1664025646737
22,859,2256,clock,Android_17,1664025646737
10,619,2257,car,sayanii,1664027417955
9,293,2258,fish,sayanii,1664027417955
9,410,2259,house,sayanii,1664027417955
2,225,2260,tree,sayanii,1664027417955
16,572,2261,bicycle,sayanii,1664027417955
5,222,2262,guitar,sayanii,1664027417955
2,177,2263,pencil,sayanii,1664027417955
18,368,2264,clock,sayanii,1664027417955
19,1698,2265,car,MZK,1664028885004
11,553,2266,fish,MZK,1664028885004
55,3949,2267,house,MZK,1664028885004
35,1985,2268,tree,MZK,1664028885004
33,4156,2269,bicycle,MZK,1664028885004
27,1011,2270,guitar,MZK,1664028885004
6,288,2271,pencil,MZK,1664028885004
21,691,2272,clock,MZK,1664028885004
12,970,2273,car,rcx,1664030049840
3,444,2274,fish,rcx,1664030049840
9,794,2275,house,rcx,1664030049840
3,376,2276,tree,rcx,1664030049840
9,732,2277,bicycle,rcx,1664030049840
9,1145,2278,guitar,rcx,1664030049840
7,810,2279,pencil,rcx,1664030049840
7,625,2280,clock,rcx,1664030049840
518,518,2281,car,bpilakkat,1664030556516
5,325,2282,fish,bpilakkat,1664030556516
6,217,2283,house,bpilakkat,1664030556516
7,220,2284,tree,bpilakkat,1664030556516
9,237,2285,bicycle,bpilakkat,1664030556516
9,463,2286,guitar,bpilakkat,1664030556516
3,162,2287,pencil,bpilakkat,1664030556516
4,157,2288,clock,bpilakkat,1664030556516
11,1097,2289,car,Vishal Kumar,1664030729647
31,1680,2290,fish,Vishal Kumar,1664030729647
27,1517,2291,house,Vishal Kumar,1664030729647
10,1059,2292,tree,Vishal Kumar,1664030729647
12,1854,2293,bicycle,Vishal Kumar,1664030729647
12,1689,2294,guitar,Vishal Kumar,1664030729647
7,872,2295,pencil,Vishal Kumar,1664030729647
14,1355,2296,clock,Vishal Kumar,1664030729647
9,914,2297,car,Avinash,1664030751310
16,603,2298,fish,Avinash,1664030751310
19,807,2299,house,Avinash,1664030751310
10,461,2300,tree,Avinash,1664030751310
3,571,2301,bicycle,Avinash,1664030751310
4,394,2302,guitar,Avinash,1664030751310
4,180,2303,pencil,Avinash,1664030751310
4,127,2304,clock,Avinash,1664030751310
7,258,2305,car,Jules,1664031598093
4,386,2306,fish,Jules,1664031598093
5,239,2307,house,Jules,1664031598093
3,260,2308,tree,Jules,1664031598093
10,165,2309,bicycle,Jules,1664031598093
8,304,2310,guitar,Jules,1664031598093
5,142,2311,pencil,Jules,1664031598093
10,109,2312,clock,Jules,1664031598093
22,2177,2313,car,Alex Mercer,1664032325240
10,803,2314,fish,Alex Mercer,1664032325240
127,2310,2315,house,Alex Mercer,1664032325240
53,574,2316,tree,Alex Mercer,1664032325240
29,3143,2317,bicycle,Alex Mercer,1664032325240
24,1469,2318,guitar,Alex Mercer,1664032325240
9,437,2319,pencil,Alex Mercer,1664032325240
8,586,2320,clock,Alex Mercer,1664032325240
12,1291,2321,car,arj,1664033311552
5,678,2322,fish,arj,1664033311552
21,1211,2323,house,arj,1664033311552
17,1230,2324,tree,arj,1664033311552
16,1242,2325,bicycle,arj,1664033311552
11,861,2326,guitar,arj,1664033311552
6,386,2327,pencil,arj,1664033311552
19,801,2328,clock,arj,1664033311552
9,908,2329,car,Adi,1664034269872
8,573,2330,fish,Adi,1664034269872
30,1184,2331,house,Adi,1664034269872
4,242,2332,tree,Adi,1664034269872
20,864,2333,bicycle,Adi,1664034269872
25,1389,2334,guitar,Adi,1664034269872
8,296,2335,pencil,Adi,1664034269872
26,722,2336,clock,Adi,1664034269872
15,623,2337,car,kasim,1664036551916
7,319,2338,fish,kasim,1664036551916
28,581,2339,house,kasim,1664036551916
5,232,2340,tree,kasim,1664036551916
30,957,2341,bicycle,kasim,1664036551916
8,416,2342,guitar,kasim,1664036551916
8,339,2343,pencil,kasim,1664036551916
20,423,2344,clock,kasim,1664036551916
3,634,2345,car,mazlum,1664038907275
9,1175,2346,fish,mazlum,1664038907275
10,695,2347,house,mazlum,1664038907275
2,726,2348,tree,mazlum,1664038907275
8,475,2349,bicycle,mazlum,1664038907275
13,1142,2350,guitar,mazlum,1664038907275
7,367,2351,pencil,mazlum,1664038907275
16,468,2352,clock,mazlum,1664038907275
7,534,2353,car,someguy,1664042183409
3,255,2354,fish,someguy,1664042183409
9,530,2355,house,someguy,1664042183409
2,217,2356,tree,someguy,1664042183409
7,336,2357,bicycle,someguy,1664042183409
9,438,2358,guitar,someguy,1664042183409
8,343,2359,pencil,someguy,1664042183409
6,213,2360,clock,someguy,1664042183409
9,497,2361,car,nigger,1664042454725
3,118,2362,fish,nigger,1664042454725
11,320,2363,house,nigger,1664042454725
2,191,2364,tree,nigger,1664042454725
19,369,2365,bicycle,nigger,1664042454725
5,174,2366,guitar,nigger,1664042454725
3,91,2367,pencil,nigger,1664042454725
6,175,2368,clock,nigger,1664042454725
16,777,2369,car,Albin,1664048574826
9,425,2370,fish,Albin,1664048574826
11,522,2371,house,Albin,1664048574826
3,313,2372,tree,Albin,1664048574826
17,403,2373,bicycle,Albin,1664048574826
15,492,2374,guitar,Albin,1664048574826
20,515,2375,pencil,Albin,1664048574826
17,618,2376,clock,Albin,1664048574826
10,667,2377,car,brasil,1664048756422
9,534,2378,fish,brasil,1664048756422
12,718,2379,house,brasil,1664048756422
15,823,2380,tree,brasil,1664048756422
16,1118,2381,bicycle,brasil,1664048756422
15,1156,2382,guitar,brasil,1664048756422
9,714,2383,pencil,brasil,1664048756422
13,820,2384,clock,brasil,1664048756422
4,265,2385,car,Alexander,1664050297044
2,258,2386,fish,Alexander,1664050297044
2,249,2387,house,Alexander,1664050297044
12,717,2388,tree,Alexander,1664050297044
23,827,2389,bicycle,Alexander,1664050297044
7,671,2390,guitar,Alexander,1664050297044
4,390,2391,pencil,Alexander,1664050297044
3,271,2392,clock,Alexander,1664050297044
8,653,2393,car,Shahadh,1664052232607
4,355,2394,fish,Shahadh,1664052232607
23,734,2395,house,Shahadh,1664052232607
4,449,2396,tree,Shahadh,1664052232607
26,816,2397,bicycle,Shahadh,1664052232607
30,1319,2398,guitar,Shahadh,1664052232607
12,634,2399,pencil,Shahadh,1664052232607
20,625,2400,clock,Shahadh,1664052232607
3,845,2401,car,Ricardo Aleixo,1664057034710
3,730,2402,fish,Ricardo Aleixo,1664057034710
12,1103,2403,house,Ricardo Aleixo,1664057034710
3,427,2404,tree,Ricardo Aleixo,1664057034710
14,1463,2405,bicycle,Ricardo Aleixo,1664057034710
22,1498,2406,guitar,Ricardo Aleixo,1664057034710
9,868,2407,pencil,Ricardo Aleixo,1664057034710
24,1562,2408,clock,Ricardo Aleixo,1664057034710
26,1762,2409,car,Tiina,1664057072596
8,416,2410,fish,Tiina,1664057072596
23,1075,2411,house,Tiina,1664057072596
9,379,2412,tree,Tiina,1664057072596
26,753,2413,bicycle,Tiina,1664057072596
19,824,2414,guitar,Tiina,1664057072596
14,448,2415,pencil,Tiina,1664057072596
22,734,2416,clock,Tiina,1664057072596
4,717,2417,car,Ragg,1664069291503
2,168,2418,fish,Ragg,1664069291503
8,599,2419,house,Ragg,1664069291503
3,327,2420,tree,Ragg,1664069291503
17,554,2421,bicycle,Ragg,1664069291503
12,737,2422,guitar,Ragg,1664069291503
9,639,2423,pencil,Ragg,1664069291503
12,514,2424,clock,Ragg,1664069291503
133,7380,2425,car,Aime,1664070678115
102,4192,2426,fish,Aime,1664070678115
64,5395,2427,house,Aime,1664070678115
62,3090,2428,tree,Aime,1664070678115
76,7004,2429,bicycle,Aime,1664070678115
24,3275,2430,guitar,Aime,1664070678115
8,857,2431,pencil,Aime,1664070678115
58,2733,2432,clock,Aime,1664070678115
15,1456,2433,car,Kuba,1664071180078
17,1736,2434,fish,Kuba,1664071180078
48,3497,2435,house,Kuba,1664071180078
51,2389,2436,tree,Kuba,1664071180078
66,4753,2437,bicycle,Kuba,1664071180078
33,4156,2438,guitar,Kuba,1664071180078
16,1904,2439,pencil,Kuba,1664071180078
53,3687,2440,clock,Kuba,1664071180078
16,606,2441,car,Carlos,1664080802484
14,466,2442,fish,Carlos,1664080802484
22,929,2443,house,Carlos,1664080802484
39,1286,2444,tree,Carlos,1664080802484
27,1098,2445,bicycle,Carlos,1664080802484
21,1232,2446,guitar,Carlos,1664080802484
9,624,2447,pencil,Carlos,1664080802484
21,703,2448,clock,Carlos,1664080802484
4,695,2449,car,sakthi,1664081698954
5,194,2450,fish,sakthi,1664081698954
5,356,2451,house,sakthi,1664081698954
8,510,2452,tree,sakthi,1664081698954
8,414,2453,bicycle,sakthi,1664081698954
6,593,2454,guitar,sakthi,1664081698954
2,185,2455,pencil,sakthi,1664081698954
3,167,2456,clock,sakthi,1664081698954
14,796,2457,car,mcaamano,1664085303517
3,491,2458,fish,mcaamano,1664085303517
10,488,2459,house,mcaamano,1664085303517
4,468,2460,tree,mcaamano,1664085303517
17,1100,2461,bicycle,mcaamano,1664085303517
31,1047,2462,guitar,mcaamano,1664085303517
6,648,2463,pencil,mcaamano,1664085303517
24,862,2464,clock,mcaamano,1664085303517
14,302,2465,car,Jani,1664089433449
6,253,2466,fish,Jani,1664089433449
10,467,2467,house,Jani,1664089433449
9,349,2468,tree,Jani,1664089433449
15,281,2469,bicycle,Jani,1664089433449
11,365,2470,guitar,Jani,1664089433449
5,192,2471,pencil,Jani,1664089433449
10,99,2472,clock,Jani,1664089433449
12,525,2473,car,Daban,1664090710974
6,440,2474,fish,Daban,1664090710974
14,699,2475,house,Daban,1664090710974
12,302,2476,tree,Daban,1664090710974
16,604,2477,bicycle,Daban,1664090710974
14,249,2478,guitar,Daban,1664090710974
7,371,2479,pencil,Daban,1664090710974
17,375,2480,clock,Daban,1664090710974
16,2047,2481,car,hayes,1664091721008
9,1172,2482,fish,hayes,1664091721008
10,1294,2483,house,hayes,1664091721008
3,628,2484,tree,hayes,1664091721008
14,1209,2485,bicycle,hayes,1664091721008
6,1342,2486,guitar,hayes,1664091721008
4,1067,2487,pencil,hayes,1664091721008
2,531,2488,clock,hayes,1664091721008
21,1154,2489,car,mta,1664091847458
3,141,2490,fish,mta,1664091847458
27,907,2491,house,mta,1664091847458
6,1129,2492,tree,mta,1664091847458
15,561,2493,bicycle,mta,1664091847458
16,1295,2494,guitar,mta,1664091847458
3,267,2495,pencil,mta,1664091847458
3,113,2496,clock,mta,1664091847458
10,656,2497,car,aitor,1664092225145
5,421,2498,fish,aitor,1664092225145
17,708,2499,house,aitor,1664092225145
8,504,2500,tree,aitor,1664092225145
24,638,2501,bicycle,aitor,1664092225145
23,1185,2502,guitar,aitor,1664092225145
7,672,2503,pencil,aitor,1664092225145
17,326,2504,clock,aitor,1664092225145
13,1163,2505,car,nanda,1664094261972
13,514,2506,fish,nanda,1664094261972
12,524,2507,house,nanda,1664094261972
1144,1144,2508,tree,nanda,1664094261972
11,550,2509,bicycle,nanda,1664094261972
19,870,2510,guitar,nanda,1664094261972
5,136,2511,pencil,nanda,1664094261972
37,524,2512,clock,nanda,1664094261972
11,1341,2513,car,taner,1664094971846
6,757,2514,fish,taner,1664094971846
8,787,2515,house,taner,1664094971846
5,576,2516,tree,taner,1664094971846
21,892,2517,bicycle,taner,1664094971846
21,1391,2518,guitar,taner,1664094971846
10,939,2519,pencil,taner,1664094971846
3,86,2520,clock,taner,1664094971846
5,992,2521,car,Lukson,1664095689168
3,423,2522,fish,Lukson,1664095689168
10,635,2523,house,Lukson,1664095689168
2,479,2524,tree,Lukson,1664095689168
6,484,2525,bicycle,Lukson,1664095689168
5,883,2526,guitar,Lukson,1664095689168
3,210,2527,pencil,Lukson,1664095689168
3,223,2528,clock,Lukson,1664095689168
22,1952,2529,car,Meruem,1664098362339
51,2359,2530,fish,Meruem,1664098362339
25,2635,2531,house,Meruem,1664098362339
4,232,2532,tree,Meruem,1664098362339
32,1554,2533,bicycle,Meruem,1664098362339
9,1442,2534,guitar,Meruem,1664098362339
5,894,2535,pencil,Meruem,1664098362339
29,1486,2536,clock,Meruem,1664098362339
9,1333,2537,car,DracoWhitefire,1664098393909
4,695,2538,fish,DracoWhitefire,1664098393909
21,1364,2539,house,DracoWhitefire,1664098393909
5,1084,2540,tree,DracoWhitefire,1664098393909
10,772,2541,bicycle,DracoWhitefire,1664098393909
12,976,2542,guitar,DracoWhitefire,1664098393909
5,745,2543,pencil,DracoWhitefire,1664098393909
16,1224,2544,clock,DracoWhitefire,1664098393909
7,1214,2545,car,Yuvraj,1664101766713
6,410,2546,fish,Yuvraj,1664101766713
3,700,2547,house,Yuvraj,1664101766713
672,672,2548,tree,Yuvraj,1664101766713
10,696,2549,bicycle,Yuvraj,1664101766713
14,1307,2550,guitar,Yuvraj,1664101766713
2,468,2551,pencil,Yuvraj,1664101766713
7,648,2552,clock,Yuvraj,1664101766713
10,608,2553,car,sekaiNoTameni,1664103889923
7,411,2554,fish,sekaiNoTameni,1664103889923
5,280,2555,house,sekaiNoTameni,1664103889923
4,215,2556,tree,sekaiNoTameni,1664103889923
8,311,2557,bicycle,sekaiNoTameni,1664103889923
11,407,2558,guitar,sekaiNoTameni,1664103889923
7,144,2559,pencil,sekaiNoTameni,1664103889923
7,303,2560,clock,sekaiNoTameni,1664103889923
4,951,2561,car,KoderKookie,1664104180524
22,798,2562,fish,KoderKookie,1664104180524
28,1874,2563,house,KoderKookie,1664104180524
14,1954,2564,tree,KoderKookie,1664104180524
18,1040,2565,bicycle,KoderKookie,1664104180524
3,716,2566,guitar,KoderKookie,1664104180524
4,404,2567,pencil,KoderKookie,1664104180524
2,314,2568,clock,KoderKookie,1664104180524
9,523,2569,car,Faizan Ahmed,1664106136045
11,562,2570,fish,Faizan Ahmed,1664106136045
11,281,2571,house,Faizan Ahmed,1664106136045
4,247,2572,tree,Faizan Ahmed,1664106136045
13,364,2573,bicycle,Faizan Ahmed,1664106136045
9,267,2574,guitar,Faizan Ahmed,1664106136045
9,359,2575,pencil,Faizan Ahmed,1664106136045
8,295,2576,clock,Faizan Ahmed,1664106136045
25,1644,2577,car,Andrei C,1664108078233
14,816,2578,fish,Andrei C,1664108078233
21,913,2579,house,Andrei C,1664108078233
13,820,2580,tree,Andrei C,1664108078233
33,1834,2581,bicycle,Andrei C,1664108078233
20,1123,2582,guitar,Andrei C,1664108078233
11,486,2583,pencil,Andrei C,1664108078233
21,628,2584,clock,Andrei C,1664108078233
6,418,2585,car,Lakshya,1664110010395
3,150,2586,fish,Lakshya,1664110010395
4,239,2587,house,Lakshya,1664110010395
3,102,2588,tree,Lakshya,1664110010395
7,192,2589,bicycle,Lakshya,1664110010395
6,359,2590,guitar,Lakshya,1664110010395
2,238,2591,pencil,Lakshya,1664110010395
22,357,2592,clock,Lakshya,1664110010395
3,445,2593,car,Siva,1664112328873
7,531,2594,fish,Siva,1664112328873
19,597,2595,house,Siva,1664112328873
13,491,2596,tree,Siva,1664112328873
12,316,2597,bicycle,Siva,1664112328873
9,470,2598,guitar,Siva,1664112328873
11,349,2599,pencil,Siva,1664112328873
7,448,2600,clock,Siva,1664112328873
5,511,2601,car,Hussein kadhim,1664112853562
2,220,2602,fish,Hussein kadhim,1664112853562
10,560,2603,house,Hussein kadhim,1664112853562
3,177,2604,tree,Hussein kadhim,1664112853562
9,266,2605,bicycle,Hussein kadhim,1664112853562
21,712,2606,guitar,Hussein kadhim,1664112853562
5,258,2607,pencil,Hussein kadhim,1664112853562
18,242,2608,clock,Hussein kadhim,1664112853562
10,1537,2609,car,Daniel,1664113069653
4,1577,2610,fish,Daniel,1664113069653
20,1767,2611,house,Daniel,1664113069653
15,1361,2612,tree,Daniel,1664113069653
27,1651,2613,bicycle,Daniel,1664113069653
20,1374,2614,guitar,Daniel,1664113069653
13,1189,2615,pencil,Daniel,1664113069653
8,605,2616,clock,Daniel,1664113069653
16,417,2617,car,TheRockerRush,1664117101769
